municipio_distrito;latitude;longitude;fecha_informe;casos_confirmados_activos_ultimos_14dias;tasa_incidencia_acumulada_activos_ultimos_14dias;casos_confirmados_ultimos_14dias;tasa_incidencia_acumulada_ultimos_14dias;casos_confirmados_totales;poblacion_distrito;tasa_incidencia_acumulada_total;codigo_geometria
Pezuela de las Torres;;;16/06/2020 7:00;;0;;0;;;237,53;1111
Villar del Olmo;;;16/06/2020 7:00;;0;;149,18;7;;348,09;1795
Guadarrama;;;16/06/2020 7:00;;0;;18,71;234;;1459,58;685
San Martín de Valdeiglesias;;;16/06/2020 7:00;;0;;11,82;100;;1182,17;1338
Torrelodones;;;16/06/2020 7:00;;0;;21,08;360;;1517,9;1527
Boadilla del Monte;;;16/06/2020 7:00;;0;;9,16;396;;725,67;225
Torrejón de Velasco;;;16/06/2020 7:00;;0;;22,82;23;;524,87;1505
Villanueva de Perales;;;16/06/2020 7:00;;0;;0;;;319,9;1782
Tielmes;;;16/06/2020 7:00;;0;;0;36;;1358,49;1467
San Sebastián de los Reyes;;;16/06/2020 7:00;;0;25;28;623;;697,84;1343
Guadalix de la Sierra;;;16/06/2020 7:00;;0;;0;53;;852,91;679
Humanes de Madrid;;;16/06/2020 7:00;;0;6;30,39;138;;698,98;730
Chinchón;;;16/06/2020 7:00;;0;;18,76;31;;581,5;528
Cadalso de los Vidrios;;;16/06/2020 7:00;;0;;0;15;;493,58;318
Hoyo de Manzanares;;;16/06/2020 7:00;;0;;23,71;44;;521,7;724
Torrejón de la Calzada;;;16/06/2020 7:00;;0;;0;41;;462,13;1492
Estremera;;;16/06/2020 7:00;;0;;0;10;;793,65;552
Corpa;;;16/06/2020 7:00;;0;;0;6;;841,51;480
Meco;;;16/06/2020 7:00;;0;;6,99;145;;1013,63;838
Madarcos;;;16/06/2020 7:00;;0;;0;;;0;783
Zarzalejo;;;16/06/2020 7:00;;0;;0;43;;2593,49;1837
Arganda del Rey;;;16/06/2020 7:00;;0;;9,03;374;;675,22;148
Collado Mediano;;;16/06/2020 7:00;;0;;0;33;;474,27;468
Daganzo de Arriba;;;16/06/2020 7:00;;0;;9,8;46;;450,76;534
Manzanares El Real;;;16/06/2020 7:00;;0;;33,94;48;;542,99;822
Buitrago del Lozoya;;;16/06/2020 7:00;;0;;0;16;;849,26;278
Valdelaguna;;;16/06/2020 7:00;;0;;0;;;106,72;1570
Valdepiélagos;;;16/06/2020 7:00;;0;;0;;;0;1631
Casarrubuelos;;;16/06/2020 7:00;;0;;0;11;;291,16;360
Miraflores de la Sierra;;;16/06/2020 7:00;;0;;0;39;;638,51;856
Paracuellos de Jarama;;;16/06/2020 7:00;;0;;15,83;81;;320,55;1049
El Vellón;;;16/06/2020 7:00;;0;;0;14;;715,02;1684
Lozoya;;;16/06/2020 7:00;;0;;0;;;172,12;761
Collado Villalba;;;16/06/2020 7:00;;0;18;28,27;566;;888,83;474
Colmenarejo;;;16/06/2020 7:00;;0;;0;50;;547,65;442
Villavieja del Lozoya;;;16/06/2020 7:00;;0;;0;;;0;1821
Prádena del Rincón;;;16/06/2020 7:00;;0;;0;;;0;1179
La Cabrera;;;16/06/2020 7:00;;0;;0;12;;449,94;301
Sevilla la Nueva;;;16/06/2020 7:00;;0;;42,93;154;;1652,72;1415
La Acebeda;;;16/06/2020 7:00;;0;;0;;;0;14
Redueña;;;16/06/2020 7:00;;0;;0;;;769,23;1219
Robledillo de la Jara;;;16/06/2020 7:00;;0;;0;;;1250;1245
La Serna del Monte;;;16/06/2020 7:00;;0;;0;;;0;1381
Colmenar de Oreja;;;16/06/2020 7:00;;0;;0;28;;348,61;437
Rozas de Puerto Real;;;16/06/2020 7:00;;0;;0;;;943,4;1283
Valdemanco;;;16/06/2020 7:00;;0;;0;;;218,82;1586
Brunete;;;16/06/2020 7:00;;0;;9,31;118;;1099,11;262
Titulcia;;;16/06/2020 7:00;;0;;0;9;;685,45;1473
Villa del Prado;;;16/06/2020 7:00;;0;;30,67;135;;2070,55;1718
Lozoyuela-Navas-Sieteiglesias;;;16/06/2020 7:00;;0;;0;;;230,95;9015
Quijorna;;;16/06/2020 7:00;;0;;0;34;;988,66;1198
Valdemoro;;;16/06/2020 7:00;0;0;19;25,01;881;;1159,47;1610
Tres Cantos;;;16/06/2020 7:00;;0;;10,48;455;;953,44;9036
Torrelaguna;;;16/06/2020 7:00;;0;;0;26;;546,22;1512
Rivas-Vaciamadrid;;;16/06/2020 7:00;;0;15;17,02;613;;695,41;1230
El Atazar;;;16/06/2020 7:00;;0;;0;;;0;164
Pedrezuela;;;16/06/2020 7:00;;0;;50,92;36;;611;1087
Santa María de la Alameda;;;16/06/2020 7:00;;0;;0;7;;558,21;1356
Horcajuelo de la Sierra;;;16/06/2020 7:00;;0;;0;;;0;719
Arroyomolinos;;;16/06/2020 7:00;;0;;12,74;197;;627,47;151
Moralzarzal;;;16/06/2020 7:00;;0;;15,35;80;;614,16;908
Canencia;;;16/06/2020 7:00;;0;;0;;;671,14;344
Villarejo de Salvanés;;;16/06/2020 7:00;;0;;40,9;42;;572,6;1809
Serranillos del Valle;;;16/06/2020 7:00;;0;;0;39;;936,37;1408
Villaviciosa de Odón;;;16/06/2020 7:00;;0;;7,19;231;;829,89;1816
Camarma de Esteruelas;;;16/06/2020 7:00;;0;;27,26;46;;627,04;323
Robledo de Chavela;;;16/06/2020 7:00;;0;;23,42;30;;702,58;1258
Patones;;;16/06/2020 7:00;;0;;0;15;;2772,64;1071
Navalagamella;;;16/06/2020 7:00;;0;;0;8;;306,51;954
Rascafría;;;16/06/2020 7:00;;0;;0;6;;360,58;1202
El Boalo;;;16/06/2020 7:00;;0;;13,32;47;;626;231
Majadahonda;;;16/06/2020 7:00;;0;11;15,31;628;;874,34;800
Batres;;;16/06/2020 7:00;;0;;0;10;;593,82;170
Alcobendas;;;16/06/2020 7:00;;0;15;12,82;889;;759,57;66
Alcalá de Henares;;;16/06/2020 7:00;0;0;45;23;2514;;1284,95;53
Colmenar Viejo;;;16/06/2020 7:00;0;0;14;27,59;503;;991,09;455
San Fernando de Henares;;;16/06/2020 7:00;;0;;12,68;444;;1125,99;1300
Villalbilla;;;16/06/2020 7:00;;0;;0;94;;677,33;1723
El Escorial;;;16/06/2020 7:00;;0;;12,37;146;;903,35;549
Colmenar del Arroyo;;;16/06/2020 7:00;;0;;0;53;;3072,46;421
Torrejón de Ardoz;;;16/06/2020 7:00;0;0;46;35,01;1119;;851,75;1489
Piñuécar-Gandullas;;;16/06/2020 7:00;;0;;0;;;0;1147
Brea de Tajo;;;16/06/2020 7:00;;0;;381,68;8;;1526,72;259
El Molar;;;16/06/2020 7:00;;0;;11,19;41;;458,72;869
Belmonte de Tajo;;;16/06/2020 7:00;;0;;0;;;300,48;199
Torres de la Alameda;;;16/06/2020 7:00;;0;9;115,7;89;;1144,11;1548
Somosierra;;;16/06/2020 7:00;;0;;0;;;2325,58;1436
Alpedrete;;;16/06/2020 7:00;;0;;6,86;149;;1022,3;105
Orusco de Tajuña;;;16/06/2020 7:00;;0;;0;24;;1929,26;1028
La Hiruela;;;16/06/2020 7:00;;0;;0;;;3508,77;698
Cervera de Buitrago;;;16/06/2020 7:00;;0;;0;;;2000;395
Getafe;;;16/06/2020 7:00;0;0;81;44,17;1569;;855,63;650
Ribatejada;;;16/06/2020 7:00;;0;;0;;;255,43;1224
Villaconejos;;;16/06/2020 7:00;;0;;0;9;;265,64;1701
Valdetorres de Jarama;;;16/06/2020 7:00;;0;;0;18;;400,27;1646
Pozuelo de Alarcón;;;16/06/2020 7:00;;0;;4,63;857;;991,65;1150
Madrid-Retiro;;;09/06/2020 7:00;0;0;63;52,8;1634;;1369,46;79603
Madrid-Salamanca;;;09/06/2020 7:00;;0;16;10,95;1746;;1195,04;79604
Madrid-Centro;;;09/06/2020 7:00;0;0;37;27,44;1236;;916,59;79601
Madrid-Arganzuela;;;09/06/2020 7:00;0;0;57;37,06;1731;;1125,47;79602
Madrid-Chamartín;;;09/06/2020 7:00;0;0;39;26,74;1785;;1223,87;79605
Madrid-Tetuán;;;09/06/2020 7:00;0;0;31;19,62;2215;;1401,69;79606
Madrid-Chamberí;;;09/06/2020 7:00;0;0;45;32,29;1708;;1225,44;79607
Madrid-Fuencarral-El Pardo;;;09/06/2020 7:00;0;0;49;19,92;3234;;1314,96;79608
Madrid-Moncloa-Aravaca;;;09/06/2020 7:00;0;0;28;23,45;1533;;1283,72;79609
Madrid-Latina;;;09/06/2020 7:00;0;0;86;36,1;2982;;1251,79;79610
Madrid-Carabanchel;;;09/06/2020 7:00;0;0;80;31,61;2883;;1139,08;79611
Madrid-Usera;;;09/06/2020 7:00;0;0;24;17,17;1469;;1051,23;79612
Madrid-Puente de Vallecas;;;09/06/2020 7:00;0;0;88;37,47;3242;;1380,41;79613
Madrid-San Blas - Canillejas;;;09/06/2020 7:00;0;0;33;20,87;1556;;983,93;79620
Madrid-Barajas;;;09/06/2020 7:00;;0;7;14,3;455;;929,61;79621
Madrid-Moratalaz;;;09/06/2020 7:00;0;0;87;92;1462;;1545,94;79614
Madrid-Ciudad Lineal;;;09/06/2020 7:00;0;0;51;23,58;2373;;1097,17;79615
Madrid-Hortaleza;;;09/06/2020 7:00;0;0;41;21,79;1871;;994,22;79616
Madrid-Villaverde;;;09/06/2020 7:00;0;0;50;33,57;1521;;1021,18;79617
Madrid-Villa de Vallecas;;;09/06/2020 7:00;0;0;29;26,28;1283;;1162,51;79618
Madrid-Vicálvaro;;;09/06/2020 7:00;0;0;21;29,13;894;;1240,1;79619
Alcorcón;;;09/06/2020 7:00;;0;25;14,66;1943;;1139,5;72
Navalcarnero;;;09/06/2020 7:00;0;0;33;112,64;221;;754,32;967
San Agustín del Guadalix;;;09/06/2020 7:00;;0;7;52,32;85;;635,32;1296
Las Rozas de Madrid;;;09/06/2020 7:00;;0;6;6,26;858;;895,49;1277
Moraleja de Enmedio;;;09/06/2020 7:00;;0;;38,94;30;;584,11;894
Valdaracete;;;09/06/2020 7:00;;0;;0;7;;1149,43;1551
Pozuelo del Rey;;;09/06/2020 7:00;;0;;87,18;;;261,55;1163
Puebla de la Sierra;;;09/06/2020 7:00;;0;;0;;;0;1185
Perales de Tajuña;;;09/06/2020 7:00;;0;;0;11;;374,79;1104
Valdemorillo;;;09/06/2020 7:00;;0;;7,99;52;;415,4;1603
Navalafuente;;;09/06/2020 7:00;;0;;69,01;8;;552,1;941
Velilla de San Antonio;;;09/06/2020 7:00;;0;;0;77;;629,29;1678
Villanueva de la Cañada;;;09/06/2020 7:00;;0;7;32,64;173;;806,71;1760
Villanueva del Pardillo;;;09/06/2020 7:00;;0;;5,82;112;;651,92;1776
Nuevo Baztán;;;09/06/2020 7:00;;0;;47,8;33;;525,81;1006
Villamantilla;;;09/06/2020 7:00;;0;;0;8;;555,17;1757
Villamanta;;;09/06/2020 7:00;;0;;0;16;;626,22;1744
Cabanillas de la Sierra;;;09/06/2020 7:00;;0;;0;10;;1322,75;297
Cenicientos;;;09/06/2020 7:00;;0;;49,19;34;;1672,41;376
Puentes Viejas;;;09/06/2020 7:00;;0;;0;;;294,55;9020
Aranjuez;;;09/06/2020 7:00;;0;;8,39;472;;791,85;133
Cercedilla;;;09/06/2020 7:00;;0;;14,23;123;;1750,64;382
Santorcaz;;;09/06/2020 7:00;;0;;0;7;;790,07;1369
Coslada;;;09/06/2020 7:00;;0;24;29,39;863;;1056,81;493
Morata de Tajuña;;;09/06/2020 7:00;;0;9;117,14;106;;1379,67;915
Robregordo;;;09/06/2020 7:00;;0;;0;;;0;1261
Navarredonda y San Mamés;;;09/06/2020 7:00;;0;;0;;;775,19;973
Venturada;;;09/06/2020 7:00;;0;;0;;;138,7;1697
Navacerrada;;;09/06/2020 7:00;;0;;33,65;19;;639,3;936
Montejo de la Sierra;;;09/06/2020 7:00;;0;;0;;;283,29;881
Fresno de Torote;;;09/06/2020 7:00;;0;;0;14;;630,35;571
Pinilla del Valle;;;09/06/2020 7:00;;0;;0;;;0;1126
Valdemaqueda;;;09/06/2020 7:00;;0;;0;;;640,2;1599
Navas del Rey;;;09/06/2020 7:00;;0;;68,54;82;;2810,14;992
Olmeda de las Fuentes;;;09/06/2020 7:00;;0;;0;;;862,07;1013
Bustarviejo;;;09/06/2020 7:00;;0;;39,95;11;;439,47;284
Becerril de la Sierra;;;09/06/2020 7:00;;0;;35;35;;612,53;186
Fuenlabrada;;;09/06/2020 7:00;0;0;26;13,42;1659;;856,48;587
Garganta de los Montes;;;09/06/2020 7:00;;0;;0;;;288,18;626
Pinto;;;09/06/2020 7:00;;0;24;45,69;328;;624,45;1132
Alameda del Valle;;;09/06/2020 7:00;;0;;0;;;0;35
Berzosa del Lozoya;;;09/06/2020 7:00;;0;;0;;;975,61;203
Los Santos de la Humosa;;;09/06/2020 7:00;;0;;38,61;21;;810,81;1375
El Álamo;;;09/06/2020 7:00;;0;;42,24;104;;1098,2;40
Pelayos de la Presa;;;09/06/2020 7:00;;0;;0;19;;731,9;1090
Galapagar;;;09/06/2020 7:00;;0;;8,89;294;;871,32;611
Griñón;;;09/06/2020 7:00;;0;;29,07;111;;1075,69;663
Gargantilla del Lozoya y Pinilla de Buitrago;;;09/06/2020 7:00;;0;;0;;;949,37;632
Aldea del Fresno;;;09/06/2020 7:00;;0;;35,24;61;;2149,4;88
Carabaña;;;09/06/2020 7:00;;0;;0;14;;696,52;357
Talamanca de Jarama;;;09/06/2020 7:00;;0;;0;65;;1685,25;1454
Chapinería;;;09/06/2020 7:00;;0;;42,96;8;;343,64;513
Ciempozuelos;;;09/06/2020 7:00;;0;;12,2;267;;1085,72;409
Ajalvir;;;09/06/2020 7:00;;0;;0;35;;742,78;29
San Lorenzo de El Escorial;;;09/06/2020 7:00;;0;;10,89;149;;811,15;1317
Gascones;;;09/06/2020 7:00;;0;;0;;;0;647
San Martín de la Vega;;;09/06/2020 7:00;;0;;10,43;102;;532,08;1322
Móstoles;;;09/06/2020 7:00;0;0;63;30,12;2274;;1087,08;920
Leganés;;;09/06/2020 7:00;0;0;104;54,78;3275;;1724,95;745
Braojos;;;09/06/2020 7:00;;0;;0;;;975,61;246
Cubas de la Sagra;;;09/06/2020 7:00;;0;;0;30;;467,8;506
Algete;;;09/06/2020 7:00;;0;11;53,37;134;;650,14;91
Mejorada del Campo;;;09/06/2020 7:00;;0;;4,3;193;;829,25;843
Loeches;;;09/06/2020 7:00;;0;;11,38;51;;580,14;758
Parla;;;09/06/2020 7:00;;0;31;23,82;816;;627,09;1065
Fuentidueña de Tajo;;;09/06/2020 7:00;;0;;48,71;19;;925,47;604
Ambite;;;09/06/2020 7:00;;0;;0;7;;1182,43;112
Torremocha de Jarama;;;09/06/2020 7:00;;0;8;785,08;16;;1570,17;1533
Anchuelo;;;09/06/2020 7:00;;0;;0;8;;629,43;127
Los Molinos;;;09/06/2020 7:00;;0;;22,78;54;;1230,35;875
Soto del Real;;;09/06/2020 7:00;;0;;22,73;76;;863,73;1441
Valverde de Alcalá;;;09/06/2020 7:00;;0;;0;8;;1720,43;1662
Fuente el Saz de Jarama;;;09/06/2020 7:00;;0;;0;40;;597,37;590
Horcajo de la Sierra-Aoslos;;;09/06/2020 7:00;;0;;689,66;;;2758,62;702
Valdeolmos-Alalpardo;;;09/06/2020 7:00;;0;;0;11;;265,96;1625
Campo Real;;;09/06/2020 7:00;;0;;32,21;30;;483,09;339
Valdeavero;;;09/06/2020 7:00;;0;;0;10;;643,5;1564
Villamanrique de Tajo;;;09/06/2020 7:00;;0;;0;;;568,99;1739
Cobeña;;;09/06/2020 7:00;;0;;26,93;88;;1184,71;416
Fresnedillas de la Oliva;;;09/06/2020 7:00;;0;;0;9;;572,52;565
Valdilecha;;;09/06/2020 7:00;;0;;0;19;;647,8;1659
El Berrueco;;;09/06/2020 7:00;;0;;0;8;;1052,63;210
Pezuela de las Torres;;;09/06/2020 7:00;;0;;0;;;237,53;1111
Villar del Olmo;;;09/06/2020 7:00;;0;;0;;;198,91;1795
Guadarrama;;;09/06/2020 7:00;;0;;18,71;233;;1453,34;685
San Martín de Valdeiglesias;;;09/06/2020 7:00;;0;;35,47;100;;1182,17;1338
Torrelodones;;;09/06/2020 7:00;;0;;16,87;359;;1513,68;1527
Boadilla del Monte;;;09/06/2020 7:00;;0;7;12,83;395;;723,84;225
Torrejón de Velasco;;;09/06/2020 7:00;;0;;45,64;22;;502,05;1505
Villanueva de Perales;;;09/06/2020 7:00;;0;;0;;;319,9;1782
Tielmes;;;09/06/2020 7:00;;0;;37,74;36;;1358,49;1467
San Sebastián de los Reyes;;;09/06/2020 7:00;0;0;21;23,52;608;;681,03;1343
Guadalix de la Sierra;;;09/06/2020 7:00;;0;;16,09;53;;852,91;679
Humanes de Madrid;;;09/06/2020 7:00;;0;10;50,65;136;;688,85;730
Chinchón;;;09/06/2020 7:00;;0;;37,52;31;;581,5;528
Cadalso de los Vidrios;;;09/06/2020 7:00;;0;;131,62;15;;493,58;318
Hoyo de Manzanares;;;09/06/2020 7:00;;0;;23,71;44;;521,7;724
Torrejón de la Calzada;;;09/06/2020 7:00;;0;;11,27;41;;462,13;1492
Estremera;;;09/06/2020 7:00;;0;;0;10;;793,65;552
Corpa;;;09/06/2020 7:00;;0;;0;6;;841,51;480
Meco;;;09/06/2020 7:00;;0;;20,97;145;;1013,63;838
Madarcos;;;09/06/2020 7:00;;0;;0;;;0;783
Zarzalejo;;;09/06/2020 7:00;;0;;0;43;;2593,49;1837
Arganda del Rey;;;09/06/2020 7:00;;0;;7,22;370;;668;148
Collado Mediano;;;09/06/2020 7:00;;0;;0;33;;474,27;468
Daganzo de Arriba;;;09/06/2020 7:00;;0;;0;45;;440,96;534
Manzanares El Real;;;09/06/2020 7:00;;0;;11,31;46;;520,36;822
Buitrago del Lozoya;;;09/06/2020 7:00;;0;;0;16;;849,26;278
Valdelaguna;;;09/06/2020 7:00;;0;;0;;;106,72;1570
Valdepiélagos;;;09/06/2020 7:00;;0;;0;;;0;1631
Casarrubuelos;;;09/06/2020 7:00;;0;;0;11;;291,16;360
Miraflores de la Sierra;;;09/06/2020 7:00;;0;;0;39;;638,51;856
Paracuellos de Jarama;;;09/06/2020 7:00;;0;;7,91;79;;312,64;1049
El Vellón;;;09/06/2020 7:00;;0;;0;14;;715,02;1684
Lozoya;;;09/06/2020 7:00;;0;;0;;;172,12;761
Collado Villalba;;;09/06/2020 7:00;;0;15;23,56;558;;876,27;474
Colmenarejo;;;09/06/2020 7:00;;0;;0;50;;547,65;442
Villavieja del Lozoya;;;09/06/2020 7:00;;0;;0;;;0;1821
Prádena del Rincón;;;09/06/2020 7:00;;0;;0;;;0;1179
La Cabrera;;;09/06/2020 7:00;;0;;0;12;;449,94;301
Sevilla la Nueva;;;09/06/2020 7:00;;0;9;96,59;154;;1652,72;1415
La Acebeda;;;09/06/2020 7:00;;0;;0;;;0;14
Redueña;;;09/06/2020 7:00;;0;;0;;;769,23;1219
Robledillo de la Jara;;;09/06/2020 7:00;;0;;0;;;1250;1245
La Serna del Monte;;;09/06/2020 7:00;;0;;0;;;0;1381
Colmenar de Oreja;;;09/06/2020 7:00;;0;;12,45;28;;348,61;437
Rozas de Puerto Real;;;09/06/2020 7:00;;0;;377,36;;;943,4;1283
Valdemanco;;;09/06/2020 7:00;;0;;0;;;218,82;1586
Brunete;;;09/06/2020 7:00;;0;;0;117;;1089,79;262
Titulcia;;;09/06/2020 7:00;;0;;0;9;;685,45;1473
Villa del Prado;;;09/06/2020 7:00;;0;;76,69;135;;2070,55;1718
Lozoyuela-Navas-Sieteiglesias;;;09/06/2020 7:00;;0;;0;;;230,95;9015
Quijorna;;;09/06/2020 7:00;;0;;0;34;;988,66;1198
Valdemoro;;;09/06/2020 7:00;;0;14;18,43;870;;1144,99;1610
Tres Cantos;;;09/06/2020 7:00;;0;7;14,67;453;;949,25;9036
Torrelaguna;;;09/06/2020 7:00;;0;;63,03;26;;546,22;1512
Rivas-Vaciamadrid;;;09/06/2020 7:00;;0;14;15,88;608;;689,73;1230
El Atazar;;;09/06/2020 7:00;;0;;0;;;0;164
Pedrezuela;;;09/06/2020 7:00;;0;;67,89;36;;611;1087
Santa María de la Alameda;;;09/06/2020 7:00;;0;;0;7;;558,21;1356
Horcajuelo de la Sierra;;;09/06/2020 7:00;;0;;0;;;0;719
Arroyomolinos;;;09/06/2020 7:00;;0;9;28,67;197;;627,47;151
Moralzarzal;;;09/06/2020 7:00;;0;;30,71;80;;614,16;908
Canencia;;;09/06/2020 7:00;;0;;0;;;671,14;344
Villarejo de Salvanés;;;09/06/2020 7:00;;0;;13,63;39;;531,7;1809
Serranillos del Valle;;;09/06/2020 7:00;;0;;72,03;39;;936,37;1408
Villaviciosa de Odón;;;09/06/2020 7:00;;0;;17,96;229;;822,71;1816
Camarma de Esteruelas;;;09/06/2020 7:00;;0;;27,26;45;;613,41;323
Robledo de Chavela;;;09/06/2020 7:00;;0;;46,84;29;;679,16;1258
Patones;;;09/06/2020 7:00;;0;;554,53;15;;2772,64;1071
Navalagamella;;;09/06/2020 7:00;;0;;38,31;8;;306,51;954
Rascafría;;;09/06/2020 7:00;;0;;0;6;;360,58;1202
El Boalo;;;09/06/2020 7:00;;0;;0;46;;612,68;231
Majadahonda;;;09/06/2020 7:00;;0;19;26,45;622;;865,98;800
Batres;;;09/06/2020 7:00;;0;;118,76;10;;593,82;170
Alcobendas;;;09/06/2020 7:00;;0;16;13,67;884;;755,3;66
Alcalá de Henares;;;09/06/2020 7:00;0;0;32;16,36;2489;;1272,18;53
Colmenar Viejo;;;09/06/2020 7:00;;0;8;15,76;492;;969,42;455
San Fernando de Henares;;;09/06/2020 7:00;;0;7;17,75;442;;1120,92;1300
Villalbilla;;;09/06/2020 7:00;;0;;0;94;;677,33;1723
El Escorial;;;09/06/2020 7:00;;0;;24,75;146;;903,35;549
Colmenar del Arroyo;;;09/06/2020 7:00;;0;;57,97;53;;3072,46;421
Torrejón de Ardoz;;;09/06/2020 7:00;0;0;61;46,43;1106;;841,86;1489
Piñuécar-Gandullas;;;09/06/2020 7:00;;0;;0;;;0;1147
Brea de Tajo;;;09/06/2020 7:00;;0;;190,84;7;;1335,88;259
El Molar;;;09/06/2020 7:00;;0;;11,19;41;;458,72;869
Belmonte de Tajo;;;09/06/2020 7:00;;0;;0;;;300,48;199
Torres de la Alameda;;;09/06/2020 7:00;;0;;0;80;;1028,41;1548
Somosierra;;;09/06/2020 7:00;;0;;0;;;2325,58;1436
Alpedrete;;;09/06/2020 7:00;;0;;20,58;149;;1022,3;105
Orusco de Tajuña;;;09/06/2020 7:00;;0;7;562,7;24;;1929,26;1028
La Hiruela;;;09/06/2020 7:00;;0;;1754,39;;;3508,77;698
Cervera de Buitrago;;;09/06/2020 7:00;;0;;0;;;2000;395
Getafe;;;09/06/2020 7:00;0;0;67;36,54;1534;;836,54;650
Ribatejada;;;09/06/2020 7:00;;0;;0;;;255,43;1224
Villaconejos;;;09/06/2020 7:00;;0;;0;9;;265,64;1701
Valdetorres de Jarama;;;09/06/2020 7:00;;0;;0;18;;400,27;1646
Pozuelo de Alarcón;;;09/06/2020 7:00;0;0;16;18,51;856;;990,49;1150
Madrid-Retiro;;;02/06/2020 7:00;0;0;56;46,93;1597;;1338,45;79603
Madrid-Salamanca;;;02/06/2020 7:00;0;0;30;20,53;1740;;1190,93;79604
Madrid-Centro;;;02/06/2020 7:00;0;0;27;20,02;1213;;899,53;79601
Madrid-Arganzuela;;;02/06/2020 7:00;0;0;67;43,56;1717;;1116,36;79602
Madrid-Chamartín;;;02/06/2020 7:00;0;0;43;29,48;1770;;1213,58;79605
Madrid-Tetuán;;;02/06/2020 7:00;0;0;23;14,55;2198;;1390,94;79606
Madrid-Chamberí;;;02/06/2020 7:00;0;0;39;27,98;1681;;1206,06;79607
Madrid-Fuencarral-El Pardo;;;02/06/2020 7:00;0;0;50;20,33;3181;;1293,41;79608
Madrid-Moncloa-Aravaca;;;02/06/2020 7:00;0;0;31;25,96;1519;;1271,99;79609
Madrid-Latina;;;02/06/2020 7:00;0;0;108;45,34;2946;;1236,68;79610
Madrid-Carabanchel;;;02/06/2020 7:00;0;0;91;35,95;2848;;1125,25;79611
Madrid-Usera;;;02/06/2020 7:00;;0;25;17,89;1455;;1041,21;79612
Madrid-Puente de Vallecas;;;02/06/2020 7:00;0;0;131;55,78;3199;;1362,11;79613
Madrid-San Blas - Canillejas;;;02/06/2020 7:00;0;0;22;13,91;1531;;968,12;79620
Madrid-Barajas;;;02/06/2020 7:00;;0;8;16,34;450;;919,4;79621
Madrid-Moratalaz;;;02/06/2020 7:00;0;0;71;75,08;1416;;1497,3;79614
Madrid-Ciudad Lineal;;;02/06/2020 7:00;0;0;44;20,34;2339;;1081,45;79615
Madrid-Hortaleza;;;02/06/2020 7:00;0;0;43;22,85;1848;;982;79616
Madrid-Villaverde;;;02/06/2020 7:00;0;0;26;17,46;1484;;996,33;79617
Madrid-Villa de Vallecas;;;02/06/2020 7:00;0;0;28;25,37;1267;;1148,01;79618
Madrid-Vicálvaro;;;02/06/2020 7:00;0;0;28;38,84;882;;1223,45;79619
Alcorcón;;;02/06/2020 7:00;0;0;42;24,63;1933;;1133,63;72
Navalcarnero;;;02/06/2020 7:00;0;0;29;98,98;212;;723,6;967
San Agustín del Guadalix;;;02/06/2020 7:00;;0;;37,37;82;;612,9;1296
Las Rozas de Madrid;;;02/06/2020 7:00;;0;14;14,61;854;;891,31;1277
Moraleja de Enmedio;;;02/06/2020 7:00;;0;;38,94;29;;564,64;894
Valdaracete;;;02/06/2020 7:00;;0;;164,2;7;;1149,43;1551
Pozuelo del Rey;;;02/06/2020 7:00;;0;;87,18;;;261,55;1163
Puebla de la Sierra;;;02/06/2020 7:00;;0;;0;;;0;1185
Perales de Tajuña;;;02/06/2020 7:00;;0;;0;11;;374,79;1104
Valdemorillo;;;02/06/2020 7:00;;0;;7,99;51;;407,41;1603
Navalafuente;;;02/06/2020 7:00;;0;;69,01;8;;552,1;941
Velilla de San Antonio;;;02/06/2020 7:00;;0;;8,17;77;;629,29;1678
Villanueva de la Cañada;;;02/06/2020 7:00;;0;11;51,29;173;;806,71;1760
Villanueva del Pardillo;;;02/06/2020 7:00;;0;;17,46;112;;651,92;1776
Nuevo Baztán;;;02/06/2020 7:00;;0;;47,8;32;;509,88;1006
Villamantilla;;;02/06/2020 7:00;;0;;69,4;8;;555,17;1757
Villamanta;;;02/06/2020 7:00;;0;;0;16;;626,22;1744
Cabanillas de la Sierra;;;02/06/2020 7:00;;0;;0;10;;1322,75;297
Cenicientos;;;02/06/2020 7:00;;0;;98,38;34;;1672,41;376
Puentes Viejas;;;02/06/2020 7:00;;0;;0;;;294,55;9020
Aranjuez;;;02/06/2020 7:00;0;0;7;11,74;468;;785,14;133
Cercedilla;;;02/06/2020 7:00;;0;;56,93;123;;1750,64;382
Santorcaz;;;02/06/2020 7:00;;0;;0;7;;790,07;1369
Coslada;;;02/06/2020 7:00;;0;25;30,61;850;;1040,89;493
Morata de Tajuña;;;02/06/2020 7:00;;0;;13,02;98;;1275,54;915
Robregordo;;;02/06/2020 7:00;;0;;0;;;0;1261
Navarredonda y San Mamés;;;02/06/2020 7:00;;0;;0;;;775,19;973
Venturada;;;02/06/2020 7:00;;0;;0;;;138,7;1697
Navacerrada;;;02/06/2020 7:00;;0;;33,65;19;;639,3;936
Montejo de la Sierra;;;02/06/2020 7:00;;0;;0;;;283,29;881
Fresno de Torote;;;02/06/2020 7:00;;0;;0;14;;630,35;571
Pinilla del Valle;;;02/06/2020 7:00;;0;;0;;;0;1126
Valdemaqueda;;;02/06/2020 7:00;;0;;0;;;640,2;1599
Navas del Rey;;;02/06/2020 7:00;;0;;102,81;81;;2775,87;992
